proposal_id,title,issue_type,severity,detail,recommendation,category,sub_category,micro_category,department,source_url
PROP-187873,[임산부 복지 제안] 임신 중기 이후에는 (ex. 20주 등) 택시 이용시 50% 할인(시에서 50%부담) 제도 건의합니다,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187873
PROP-187873,[임산부 복지 제안] 임신 중기 이후에는 (ex. 20주 등) 택시 이용시 50% 할인(시에서 50%부담) 제도 건의합니다,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=맘편한 KTX?SRT 임산부 할인, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187873
PROP-187673,실질적인 임산부 배려석 운영을 위한 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187673
PROP-187673,실질적인 임산부 배려석 운영을 위한 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187673
PROP-187673,실질적인 임산부 배려석 운영을 위한 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187673
PROP-187657,어린이보호구역,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187657
PROP-187657,어린이보호구역,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187657
PROP-187651,임산부 출퇴근 택시비 감면 복지(바우쳐카드 허용 등),CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187651
PROP-187651,임산부 출퇴근 택시비 감면 복지(바우쳐카드 허용 등),DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187651
PROP-187651,임산부 출퇴근 택시비 감면 복지(바우쳐카드 허용 등),POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187651
PROP-187645,대중교통 버스 임산부석 대책 요망,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187645
PROP-187434,지하철 임산부 배려석에 IoT 기술 접목한다면?,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187434
PROP-187434,지하철 임산부 배려석에 IoT 기술 접목한다면?,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187434
PROP-187434,지하철 임산부 배려석에 IoT 기술 접목한다면?,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187434
PROP-187426,어린이보호구역횡단보도전면차단기설치및인도난간재정비필요,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187426
PROP-187404,어린이 보호구역 내 어린이 보행규정강화와 부모벌점제.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187404
PROP-187366,동네 나눔 육아 50+어벤져스,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187366
PROP-187097,어린이보호구역 간판 설치,CORRECTED_EXCLUSION_STALE,high,"일반 아동/학교/시설/안전 제안: 학교, 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv)",최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187097
PROP-187052,"저소득, 다자녀 가구에 매트 제공",TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187052
PROP-187005,"서울특별시 신혼부부 전세대출제도에서, 장기전세도 지원에 포함시켜주세요.",CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187005
PROP-187005,"서울특별시 신혼부부 전세대출제도에서, 장기전세도 지원에 포함시켜주세요.",DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187005
PROP-187005,"서울특별시 신혼부부 전세대출제도에서, 장기전세도 지원에 포함시켜주세요.",POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187005
PROP-186943,초등 온라인개학이 직장부모 자녀의 교육 불평등이 이어지지 않을 대책이 필요합니다.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186943
PROP-186943,초등 온라인개학이 직장부모 자녀의 교육 불평등이 이어지지 않을 대책이 필요합니다.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186943
PROP-186896,코로나 아동수당(긴급돌봄쿠폰) 관련,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186896
PROP-186849,어린이 보호구역 횡단보도에 스크린 도어 설치,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186849
PROP-186804,민식법 실효성 높이려면 어린이 보호구역 과속 방지턱 두개 이상 연속 설치 전국적으로 시행 제안,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186804
PROP-186769,서울시 장애인시설 임산부 종사자 재택근무,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186769
PROP-186769,서울시 장애인시설 임산부 종사자 재택근무,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186769
PROP-186769,서울시 장애인시설 임산부 종사자 재택근무,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186769
PROP-186685,"기저귀 전용 배출봉투 제작, 배포",TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,양육비·생활비 지원,분유·기저귀·아동수당·부모급여,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186685
PROP-186658,2020년 신혼부부 전세자금 대출 이자 지원 기준 변경 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186658
PROP-186658,2020년 신혼부부 전세자금 대출 이자 지원 기준 변경 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186658
PROP-186658,2020년 신혼부부 전세자금 대출 이자 지원 기준 변경 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186658
PROP-186632,구별로 영유아 마스크 공급 동일하게해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186632
PROP-186632,구별로 영유아 마스크 공급 동일하게해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186632
PROP-186619,임산부들을 위한 마스크 무료 제공 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186619
PROP-186619,임산부들을 위한 마스크 무료 제공 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186619
PROP-186619,임산부들을 위한 마스크 무료 제공 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=186619
